product_url, image_url, item_name, item_price, average_rating (Max Score is 5), number_of_ratings 
https://www.amazon.sg/DIGITMON-Variation-Smartphone-Calculator-Navigator/dp/B09R4NBP8T/ref=sr_1_56?keywords=samsung+smartphones&qid=1650971789&sr=8-56,https://m.media-amazon.com/images/I/51wqCwIknNL._AC_UL320_.jpg,DIGITMON Fast Charging Premium 5-PIN Mini USB Cable Variation for Smartphone Android Samsung Mobile GoPro Digital Camera Calculator MP3 Navigator (3 Feet),,,
https://www.amazon.sg/Aluminum-Extendable-Bracket-Samsung-Smartphone/dp/B08SJLK4CL/ref=sr_1_53?keywords=samsung+smartphones&qid=1650971790&sr=8-53,https://m.media-amazon.com/images/I/61jMqKo0UPL._AC_UL320_.jpg,Aluminum Alloy Mobile Phone Clip Holder Extendable Phone Clip Bracket Stand for iPhone 11/11 Pro/XS Max/XS/XR/X/8/7| Samsung and Smartphone,,,
https://www.amazon.sg/Samsung-SM-F711B-Galaxy-Android-Smartphone/dp/B09GPS9TFX/ref=sr_1_54?keywords=samsung+smartphones&qid=1650971790&sr=8-54,https://m.media-amazon.com/images/I/71G48FPKH1L._AC_UL320_.jpg,Samsung SM-F711B Galaxy Z Flip 3 5G Android Smartphone 8GB RAM (Black| 256GB),,,
https://www.amazon.sg/SAMSUNG-microSDXC-Smartphones-MB-MD512KB-AM/dp/B09B1FN5S3/ref=sr_1_55?keywords=samsung+smartphones&qid=1650971790&sr=8-55,https://m.media-amazon.com/images/I/71nm+tKrY7L._AC_UL320_.jpg,SAMSUNG PRO Plus + Reader 512GB microSDXC Up to 160MB/s UHS-I| U3| A2| V30| Full HD & 4K UHD Memory Card for Android Smartphones| Tablets| Go Pro and DJI Drone (MB-MD512KB/AM),131.40,4.8 ,700
https://www.amazon.sg/CVM-WS60-Smartphone-Wireless-Microphone-Rechargeable/dp/B07PD2RW1M/ref=sr_1_56?keywords=samsung+smartphones&qid=1650971790&sr=8-56,https://m.media-amazon.com/images/I/710UX4v25tL._AC_UL320_.jpg,Comica CVM-WS60 Combo Smartphone Wireless Lavalier Lapel Microphone with Rechargeable Battery| 194ft Working Range| Wireless Lav mics for iPhone X|11 Pro|Samsung Huawei Android Phones| Camera etc.,,,
https://www.amazon.sg/Microphone-Saramonic-Ultracompact-Dual-Channel-Smartphones/dp/B07X3GVVBL/ref=sr_1_57?keywords=samsung+smartphones&qid=1650971790&sr=8-57,https://m.media-amazon.com/images/I/71n1-2BR+oL._AC_UL320_.jpg,2.4GHz Wireless Microphone System for USB-C Devices| Saramonic Ultracompact Dual-Channel Mic for Type-C Smartphones Pad Tablet Huawei Mate 10 Samsung Galaxy Note 9 Plus Xiaomi LG Live,310.85,4.5 ,132
https://www.amazon.sg/Movo-Smartphone-Podcast-Recording-Bundle/dp/B089JM9QBT/ref=sr_1_58?keywords=samsung+smartphones&qid=1650971790&sr=8-58,https://m.media-amazon.com/images/I/71H1UyYwWUL._AC_UL320_.jpg,Movo Smartphone Podcast Recording Bundle Kit - 2 Pack Condenser Microphones| 2 Desktop Mic Stands| 2 Pop Filters| 2-Channel XLR Interface w/USB Type C Output Compatible with Android| Samsung Galaxy,415.68,3.4 ,6
https://www.amazon.sg/BOYA-Microphones-Omnidirectional-Condenser-Smartphone/dp/B07GKXTDY1/ref=sr_1_59?keywords=samsung+smartphones&qid=1650971790&sr=8-59,https://m.media-amazon.com/images/I/71pc90VxCxL._AC_UL320_.jpg,BOYA BY-M1DM Dual Lavalier Microphones| Omnidirectional Condenser Clip-on Lapel Mic for Camera DSLR iPhone Android Smartphone Samsung Huawei Sony Laptop Interview YouTube,41.00,4.2 ,428
https://www.amazon.sg/Protective-Shockproof-Smartphone-Protector-EF-FF92PCBEGUS/dp/B0977LZWQW/ref=sr_1_60?keywords=samsung+smartphones&qid=1650971790&sr=8-60,https://m.media-amazon.com/images/I/81PiWcbBJYL._AC_UL320_.jpg,Samsung Galaxy Z Fold 3 Phone Case with S Pen| Protective Cover| Heavy Duty| Shockproof Smartphone Protector| US Version| Black|EF-FF92PCBEGUS,108.23,3.8 ,627
https://www.amazon.sg/mophie-Dual-Universal-Wireless-Charging/dp/B07XPDWZLF/ref=sr_1_61?keywords=samsung+smartphones&qid=1650971790&sr=8-61,https://m.media-amazon.com/images/I/71UJwbRLwtL._AC_UL320_.jpg,mophie Dual Universal Wireless Charging Pad - 10 Watt| Works with Qi-Certified Devices| Fast Charge for Samsung Galaxy| Google Pixel| Apple iPhone| Apple AirPods| and Extra USB-A Port for Apple Watch,69.47,3.8 ,825
